KP [km],Distance step [m],Time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN]
13.51500000,5.00000000,0.26083385,69.71370023,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.19377908,14.19937908
13.52000000,5.00000000,0.26632689,68.30519746,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.17200348,14.17760348
13.52500000,5.00000000,0.27218233,66.86703224,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.14991073,14.15551073
13.53000000,5.00000000,0.27844185,65.39724765,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.12747892,14.13307892
13.53500000,5.00000000,0.28515418,63.89366166,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.10468355,14.11028355
13.54000000,5.00000000,0.29237671,62.35382907,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.08149696,14.08709696
13.54500000,5.00000000,0.30017753,60.77499486,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.05788785,14.06348785
13.55000000,5.00000000,0.30863820,59.15403621,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.03382046,14.03942046
13.55500000,5.00000000,0.31785736,57.48738992,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,322.00925371,14.01485371
13.56000000,5.00000000,0.32795559,55.77096019,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.98414000,13.98974000
13.56500000,5.00000000,0.33908217,54.00000000,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.95842361,13.96402361
13.57000000,5.00000000,0.35142447,52.16895629,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.93203871,13.93763871
13.57500000,5.00000000,0.36522145,50.27126416,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.90490649,13.91050649
13.58000000,5.00000000,0.38078352,48.29906831,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.87693135,13.88253135
13.58500000,5.00000000,0.39852258,46.24283728,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.84799537,13.85359537
13.59000000,5.00000000,0.41899912,44.09081537,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.81795029,13.82355029
13.59500000,5.00000000,0.44299926,41.82822014,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.78660523,13.79220523
13.60000000,5.00000000,0.47166692,39.43602414,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.75370739,13.75930739
13.60500000,5.00000000,0.50674519,36.88902276,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.71890954,13.72450954
13.61000000,5.00000000,0.55105263,34.15259873,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.68171177,13.68731177
13.61500000,5.00000000,0.60952490,31.17691454,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.64134686,13.64694686
13.62000000,5.00000000,0.69184184,27.88548009,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.59652324,13.60212324
13.62500000,5.00000000,0.82065224,24.14953416,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.54472262,13.55032262
13.63000000,5.00000000,1.06949482,19.71801207,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,321.47944343,13.48504343
13.63500000,5.00000000,2.58198890,13.94274005,-1.50000000,6.00000000,0.00000000,140.00000000,0.00000000,351.33224000,43.33784000
13.64000000,5.00000000,0.12926619,0.00000000,-1.50000000,0.60000000,650.00000000,140.00000000,0.00000000,315.61733378,7.62293378
16.75500000,5.00000000,0.12991911,138.89852411,-1.50000000,0.60000000,650.00000000,140.00000000,0.00000000,315.60294671,7.60854671
16.76000000,5.00000000,0.13058203,138.19696089,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.14913789,5.15473789
16.76500000,5.00000000,0.13125520,137.49181794,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.13467845,5.14027845
16.77000000,5.00000000,0.13193888,136.78303988,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.12018198,5.12578198
16.77500000,5.00000000,0.13263336,136.07056993,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.10564789,5.11124789
16.78000000,5.00000000,0.13333893,135.35434976,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.09107559,5.09667559
16.78500000,5.00000000,0.13405588,134.63431955,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.07646445,5.08206445
16.79000000,5.00000000,0.13478451,133.91041782,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.06181385,5.06741385
16.79500000,5.00000000,0.13552516,133.18258144,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.04712313,5.05272313
16.80000000,5.00000000,0.13627816,132.45074556,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.03239162,5.03799162
16.80500000,5.00000000,0.13704385,131.71484351,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.01761864,5.02321864
16.81000000,5.00000000,0.13782259,130.97480674,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,313.00280348,5.00840348
16.81500000,5.00000000,0.13861476,130.23056477,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.98794541,4.99354541
16.82000000,5.00000000,0.13942074,129.48204509,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.97304369,4.97864369
16.82500000,5.00000000,0.14024096,128.72917307,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.95809754,4.96369754
16.83000000,5.00000000,0.14107582,127.97187191,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.94310617,4.94870617
16.83500000,5.00000000,0.14192577,127.21006250,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.92806876,4.93366876
16.84000000,5.00000000,0.14279127,126.44366334,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.91298447,4.91858447
16.84500000,5.00000000,0.14367280,125.67259049,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.89785243,4.90345243
16.85000000,5.00000000,0.14457086,124.89675736,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.88267175,4.88827175
16.85500000,5.00000000,0.14548598,124.11607470,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.86744150,4.87304150
16.86000000,5.00000000,0.14641870,123.33045042,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.85216073,4.85776073
16.86500000,5.00000000,0.14736959,122.53978946,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.83682846,4.84242846
16.87000000,5.00000000,0.14833925,121.74399369,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.82144366,4.82704366
16.87500000,5.00000000,0.14932830,120.94296176,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.80600530,4.81160530
16.88000000,5.00000000,0.15033741,120.13658893,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.79051227,4.79611227
16.88500000,5.00000000,0.15136726,119.32476692,-1.50000000,0.60000000,0.00000000,140.00000000,0.00000000,312.77496346,4.78056346
16.89000000,5.00000000,0.15241856,118.50738374,-1.50000000,0.60000000,650.00000000,140.00000000,0.00000000,315.19874356,7.20434356
16.89500000,5.00000000,0.15349208,117.68432351,-1.50000000,1.07727273,650.00000000,140.00000000,0.00000000,316.09139648,8.09699648
16.90000000,5.00000000,0.15458861,116.85546628,-1.50000000,1.55454545,650.00000000,140.00000000,0.00000000,316.98399001,8.98959001
16.90500000,5.00000000,0.15570897,116.02068781,-1.50000000,2.03181818,650.00000000,140.00000000,0.00000000,317.87652285,9.88212285
16.91000000,5.00000000,0.15685406,115.17985935,-1.50000000,2.50909091,650.00000000,140.00000000,0.00000000,318.76899366,10.77459366
16.91500000,5.00000000,0.15802479,114.33284742,-1.50000000,2.98636364,650.00000000,140.00000000,0.00000000,319.66140107,11.66700107
16.92000000,5.00000000,0.15922213,113.47951357,-1.50000000,3.46363636,650.00000000,140.00000000,0.00000000,320.55374362,12.55934362
16.92500000,5.00000000,0.16044710,112.61971408,-1.50000000,3.94090909,650.00000000,140.00000000,0.00000000,321.44601982,13.45161982
16.93000000,5.00000000,0.16170079,111.75329973,-1.50000000,4.41818182,650.00000000,140.00000000,0.00000000,322.33822812,14.34382812
16.93500000,5.00000000,0.16298434,110.88011544,-1.50000000,4.89545455,650.00000000,140.00000000,0.00000000,323.23036689,15.23596689
16.94000000,5.00000000,0.11664261,110.00000000,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.79421745,6.79981745
23.54000000,5.00000000,0.11712164,154.00259738,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.78052356,6.78612356
23.54500000,5.00000000,0.11760662,153.37014051,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.76680340,6.77240340
23.55000000,5.00000000,0.11809768,152.73506474,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.75305664,6.75865664
23.55500000,5.00000000,0.11859494,152.09733725,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.73928294,6.74488294
23.56000000,5.00000000,0.11909854,151.45692457,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.72548197,6.73108197
23.56500000,5.00000000,0.11960860,150.81379247,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.71165337,6.71725337
23.57000000,5.00000000,0.12012528,150.16790603,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.69779678,6.70339678
23.57500000,5.00000000,0.12064871,149.51922953,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.68391185,6.68951185
23.58000000,5.00000000,0.12117904,148.86772652,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.66999818,6.67559818
23.58500000,5.00000000,0.12171642,148.21335972,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.65605541,6.66165541
23.59000000,5.00000000,0.12226103,147.55609103,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.64208315,6.64768315
23.59500000,5.00000000,0.12281300,146.89588149,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.62808098,6.63368098
23.60000000,5.00000000,0.12337252,146.23269128,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.61404851,6.61964851
23.60500000,5.00000000,0.12393976,145.56647966,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.59998531,6.60558531
23.61000000,5.00000000,0.12451490,144.89720494,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.58589096,6.59149096
23.61500000,5.00000000,0.12509812,144.22482449,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.57176502,6.57736502
23.62000000,5.00000000,0.12568961,143.54929467,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.55760704,6.56320704
23.62500000,5.00000000,0.12628957,142.87057080,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.54341657,6.54901657
23.63000000,5.00000000,0.12689820,142.18860714,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.52919313,6.53479313
23.63500000,5.00000000,0.12751572,141.50335685,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.51493624,6.52053624
23.64000000,5.00000000,0.12814235,140.81477195,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.50064541,6.50624541
23.64500000,5.00000000,0.12877830,140.12280328,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.48632013,6.49192013
23.65000000,5.00000000,0.12942382,139.42740046,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.47195989,6.47755989
23.65500000,5.00000000,0.13007914,138.72851185,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.45756415,6.46316415
23.66000000,5.00000000,0.13074452,138.02608449,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.44313238,6.44873238
23.66500000,5.00000000,0.13142022,137.32006408,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.42866400,6.43426400
23.67000000,5.00000000,0.13210650,136.61039492,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.41415845,6.41975845
23.67500000,5.00000000,0.13280364,135.89701983,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.39961514,6.40521514
23.68000000,5.00000000,0.13351194,135.17988016,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.38503347,6.39063347
23.68500000,5.00000000,0.13423170,134.45891566,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.37041281,6.37601281
23.69000000,5.00000000,0.13496323,133.73406447,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.35575253,6.36135253
23.69500000,5.00000000,0.13570684,133.00526305,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.34105197,6.34665197
23.70000000,5.00000000,0.13646289,132.27244611,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.32631045,6.33191045
23.70500000,5.00000000,0.13723171,131.53554653,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.31152730,6.31712730
23.71000000,5.00000000,0.13801368,130.79449530,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.29670179,6.30230179
23.71500000,5.00000000,0.13880916,130.04922145,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.28183319,6.28743319
23.72000000,5.00000000,0.13961857,129.29965197,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.26692075,6.27252075
23.72500000,5.00000000,0.14044230,128.54571171,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.25196369,6.25756369
23.73000000,5.00000000,0.14128078,127.78732331,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.23696122,6.24256122
23.73500000,5.00000000,0.14213446,127.02440710,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.22191251,6.22751251
23.74000000,5.00000000,0.14300381,126.25688100,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.20681670,6.21241670
23.74500000,5.00000000,0.14388931,125.48466042,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.19167294,6.19727294
23.75000000,5.00000000,0.14479146,124.70765814,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.17648031,6.18208031
23.75500000,5.00000000,0.14571080,123.92578424,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.16123788,6.16683788
23.76000000,5.00000000,0.14664788,123.13894591,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.14594470,6.15154470
23.76500000,5.00000000,0.14760327,122.34704737,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.13059977,6.13619977
23.77000000,5.00000000,0.14857758,121.54998972,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.11520207,6.12080207
23.77500000,5.00000000,0.14957144,120.74767078,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.09975053,6.10535053
23.78000000,5.00000000,0.15058552,119.93998499,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.08424406,6.08984406
23.78500000,5.00000000,0.15162051,119.12682318,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.06868154,6.07428154
23.79000000,5.00000000,0.15267714,118.30807242,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.05306178,6.05866178
23.79500000,5.00000000,0.15375617,117.48361588,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.03738358,6.04298358
23.80000000,5.00000000,0.15485841,116.65333257,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.02164567,6.02724567
23.80500000,5.00000000,0.15598469,115.81709718,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,314.00584676,6.01144676
23.81000000,5.00000000,0.15713592,114.97477984,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.98998550,5.99558550
23.81500000,5.00000000,0.15831302,114.12624589,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.97406047,5.97966047
23.82000000,5.00000000,0.15951697,113.27135560,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.95807023,5.96367023
23.82500000,5.00000000,0.16074881,112.40996397,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.94201328,5.94761328
23.83000000,5.00000000,0.16200965,111.54192037,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.92588802,5.93148802
23.83500000,5.00000000,0.16330062,110.66706827,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.90969284,5.91529284
23.84000000,5.00000000,0.16462296,109.78524491,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.89342604,5.89902604
23.84500000,5.00000000,0.16597795,108.89628093,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.87708585,5.88268585
23.85000000,5.00000000,0.16736696,108.00000000,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.86067041,5.86627041
23.85500000,5.00000000,0.16879144,107.09621842,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.84417783,5.84977783
23.86000000,5.00000000,0.17025292,106.18474467,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.82760608,5.83320608
23.86500000,5.00000000,0.17175303,105.26537892,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.81095307,5.81655307
23.87000000,5.00000000,0.17329351,104.33791257,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.79421663,5.79981663
23.87500000,5.00000000,0.17487619,103.40212764,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.77739446,5.78299446
23.88000000,5.00000000,0.17650305,102.45779619,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.76048417,5.76608417
23.88500000,5.00000000,0.17817618,101.50467970,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.74348326,5.74908326
23.89000000,5.00000000,0.17989781,100.54252832,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.72638910,5.73198910
23.89500000,5.00000000,0.18167033,99.57108014,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.70919892,5.71479892
23.90000000,5.00000000,0.18349630,98.59006035,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.69190985,5.69750985
23.90500000,5.00000000,0.18537846,97.59918032,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.67451882,5.68011882
23.91000000,5.00000000,0.18731976,96.59813663,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.65702265,5.66262265
23.91500000,5.00000000,0.18932335,95.58660994,-1.50000000,0.00000000,650.00000000,155.00000000,0.00000000,313.63941795,5.64501795
