KP [km],Distance step [m],Time [s],Elapsed time [hh:mm:ss],Elapsed time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN],Energy source
1.72200000,2.00000000,0.08784813,0:02:23,143.18960038,82.01278814,0.33618300,0.00000000,0.00000000,90.00000000,72.02230713,0.00000000,2.99398556,DC catenary
1.72400000,2.00000000,0.08773447,0:02:23,143.27733485,82.11882298,0.33571894,0.00000000,0.00000000,90.00000000,71.92874644,0.00000000,2.99571062,DC catenary
1.72600000,2.00000000,0.08762141,0:02:23,143.36495626,82.22457519,0.33525611,0.00000000,0.00000000,90.00000000,71.83543578,0.00000000,2.99743193,DC catenary
1.72800000,2.00000000,0.08750894,0:02:23,143.45246519,82.33004623,0.33479452,0.00000000,0.00000000,90.00000000,71.74237383,0.00000000,2.99914949,DC catenary
1.73000000,2.00000000,0.08739705,0:02:23,143.53986224,82.43523758,0.33433414,0.00000000,0.00000000,90.00000000,71.64955932,0.00000000,3.00086333,DC catenary
1.73200000,2.00000000,0.08728575,0:02:23,143.62714799,82.54015068,0.33387499,0.00000000,0.00000000,90.00000000,71.55699093,0.00000000,3.00257346,DC catenary
1.73400000,2.00000000,0.08717502,0:02:23,143.71432301,82.64478697,0.33341704,0.00000000,0.00000000,90.00000000,71.46466740,0.00000000,3.00427990,DC catenary
1.73600000,2.00000000,0.08706486,0:02:23,143.80138787,82.74914788,0.33296030,0.00000000,0.00000000,90.00000000,71.37258747,0.00000000,3.00598266,DC catenary
1.73800000,2.00000000,0.08695527,0:02:23,143.88834314,82.85323483,0.33250475,0.00000000,0.00000000,90.00000000,71.28074986,0.00000000,3.00768177,DC catenary
1.74000000,2.00000000,0.08684624,0:02:23,143.97518938,82.95704921,0.33205040,0.00000000,0.00000000,90.00000000,71.18915335,0.00000000,3.00937724,DC catenary
1.74200000,2.00000000,0.08673777,0:02:24,144.06192715,83.06059243,0.33159723,0.00000000,0.00000000,90.00000000,71.09779669,0.00000000,3.01106909,DC catenary
1.74400000,2.00000000,0.08662985,0:02:24,144.14855700,83.16386586,0.33114525,0.00000000,0.00000000,90.00000000,71.00667866,0.00000000,3.01275733,DC catenary
1.74600000,2.00000000,0.08652248,0:02:24,144.23507948,83.26687087,0.33069444,0.00000000,0.00000000,90.00000000,70.91579804,0.00000000,3.01444198,DC catenary
1.74800000,2.00000000,0.08641565,0:02:24,144.32149514,83.36960882,0.33024479,0.00000000,0.00000000,90.00000000,70.82515364,0.00000000,3.01612305,DC catenary
1.75000000,2.00000000,0.08630936,0:02:24,144.40780450,83.47208105,0.32979631,0.00000000,0.00000000,90.00000000,70.73474424,0.00000000,3.01780056,DC catenary
1.75200000,2.00000000,0.08620361,0:02:24,144.49400811,83.57428890,0.32934898,0.00000000,0.00000000,90.00000000,70.64456868,0.00000000,3.01947453,DC catenary
1.75400000,2.00000000,0.08609839,0:02:24,144.58010649,83.67623370,0.32890280,0.00000000,0.00000000,90.00000000,70.55462576,0.00000000,3.02114497,DC catenary
1.75600000,2.00000000,0.08599369,0:02:24,144.66610018,83.77791677,0.32845777,0.00000000,0.00000000,90.00000000,70.46491434,0.00000000,3.02281190,DC catenary
1.75800000,2.00000000,0.08588951,0:02:24,144.75198969,83.87933939,0.32801388,0.00000000,0.00000000,90.00000000,70.37543325,0.00000000,3.02447533,DC catenary
1.76000000,2.00000000,0.08578585,0:02:24,144.83777555,83.98050288,0.32757112,0.00000000,0.00000000,90.00000000,70.28618133,0.00000000,3.02613529,DC catenary
1.76200000,2.00000000,0.08568271,0:02:24,144.92345826,84.08140850,0.32712948,0.00000000,0.00000000,90.00000000,70.19715747,0.00000000,3.02779177,DC catenary
1.76400000,2.00000000,0.08558007,0:02:25,145.00903833,84.18205754,0.32668897,0.00000000,0.00000000,90.00000000,70.10836052,0.00000000,3.02944480,DC catenary
1.76600000,2.00000000,0.08547794,0:02:25,145.09451628,84.28245126,0.32624958,0.00000000,0.00000000,90.00000000,70.01978936,0.00000000,3.03109440,DC catenary
1.76800000,2.00000000,0.08537632,0:02:25,145.17989259,84.38259090,0.32581129,0.00000000,0.00000000,90.00000000,69.93144289,0.00000000,3.03274057,DC catenary
1.77000000,2.00000000,0.08527519,0:02:25,145.26516778,84.48247772,0.32537411,0.00000000,0.00000000,90.00000000,69.84332000,0.00000000,3.03438334,DC catenary
1.77200000,2.00000000,0.08517455,0:02:25,145.35034233,84.58211294,0.32493804,0.00000000,0.00000000,90.00000000,69.75541961,0.00000000,3.03602272,DC catenary
1.77400000,2.00000000,0.08507440,0:02:25,145.43541673,84.68149779,0.32450305,0.00000000,0.00000000,90.00000000,69.66774061,0.00000000,3.03765872,DC catenary
1.77600000,2.00000000,0.08497474,0:02:25,145.52039146,84.78063348,0.32406916,0.00000000,0.00000000,90.00000000,69.58028195,0.00000000,3.03929135,DC catenary
1.77800000,2.00000000,0.08487556,0:02:25,145.60526702,84.87952121,0.32363635,0.00000000,0.00000000,90.00000000,69.49304254,0.00000000,3.04092064,DC catenary
1.78000000,2.00000000,0.08477685,0:02:25,145.69004387,84.97816219,0.32320462,0.00000000,0.00000000,90.00000000,69.40602133,0.00000000,3.04254659,DC catenary
1.78200000,2.00000000,0.08467863,0:02:25,145.77472250,85.07655759,0.32277396,0.00000000,0.00000000,90.00000000,69.31921728,0.00000000,3.04416922,DC catenary
1.78400000,2.00000000,0.08458086,0:02:25,145.85930336,85.17472107,0.32238538,0.00000000,0.00000000,90.00000000,69.24105066,0.00000000,3.04578854,DC catenary
1.78600000,2.00000000,0.08448355,0:02:25,145.94378691,85.27265726,0.32200939,0.00000000,0.00000000,90.00000000,69.16546478,0.00000000,3.04740478,DC catenary
1.78800000,2.00000000,0.08438669,0:02:26,146.02817360,85.37036720,0.32163427,0.00000000,0.00000000,90.00000000,69.09005391,0.00000000,3.04901800,DC catenary
1.79000000,2.00000000,0.08429027,0:02:26,146.11246388,85.46785194,0.32126001,0.00000000,0.00000000,90.00000000,69.01481725,0.00000000,3.05062822,DC catenary
1.79200000,2.00000000,0.08419430,0:02:26,146.19665817,85.56511250,0.32088661,0.00000000,0.00000000,90.00000000,68.93975401,0.00000000,3.05223544,DC catenary
1.79400000,2.00000000,0.08409876,0:02:26,146.28075693,85.66214990,0.32051406,0.00000000,0.00000000,90.00000000,68.86486338,0.00000000,3.05383969,DC catenary
1.79600000,2.00000000,0.08400365,0:02:26,146.36476058,85.75896516,0.32014236,0.00000000,0.00000000,90.00000000,68.79014458,0.00000000,3.05544097,DC catenary
1.79800000,2.00000000,0.08390898,0:02:26,146.44866957,85.85555929,0.31977152,0.00000000,0.00000000,90.00000000,68.71559682,0.00000000,3.05703929,DC catenary
1.80000000,2.00000000,0.08381474,0:02:26,146.53248430,85.95193329,0.31940151,0.00000000,0.00000000,90.00000000,68.64121934,0.00000000,3.05863466,DC catenary
1.80200000,2.00000000,0.08372092,0:02:26,146.61620522,86.04808814,0.31903235,0.00000000,0.00000000,90.00000000,68.56701137,0.00000000,3.06022711,DC catenary
1.80400000,2.00000000,0.08362752,0:02:26,146.69983275,86.14402484,0.31866402,0.00000000,0.00000000,90.00000000,68.49297213,0.00000000,3.06181663,DC catenary
1.80600000,2.00000000,0.08353455,0:02:26,146.78336729,86.23974436,0.31829652,0.00000000,0.00000000,90.00000000,68.41910087,0.00000000,3.06340324,DC catenary
1.80800000,2.00000000,0.08344199,0:02:26,146.86680928,86.33524767,0.31792985,0.00000000,0.00000000,90.00000000,68.34539684,0.00000000,3.06498696,DC catenary
1.81000000,2.00000000,0.08334984,0:02:26,146.95015912,86.43053575,0.31756401,0.00000000,0.00000000,90.00000000,68.27185929,0.00000000,3.06656779,DC catenary
1.81200000,2.00000000,0.08325810,0:02:27,147.03341722,86.52560953,0.31719899,0.00000000,0.00000000,90.00000000,68.19848748,0.00000000,3.06814574,DC catenary
1.81400000,2.00000000,0.08316677,0:02:27,147.11658399,86.62046998,0.31683479,0.00000000,0.00000000,90.00000000,68.12528066,0.00000000,3.06972083,DC catenary
1.81600000,2.00000000,0.08307584,0:02:27,147.19965983,86.71511804,0.31647140,0.00000000,0.00000000,90.00000000,68.05223811,0.00000000,3.07129307,DC catenary
1.81800000,2.00000000,0.08298532,0:02:27,147.28264514,86.80955465,0.31610882,0.00000000,0.00000000,90.00000000,67.97935911,0.00000000,3.07286246,DC catenary
1.82000000,2.00000000,0.08289519,0:02:27,147.36554034,86.90378073,0.31574704,0.00000000,0.00000000,90.00000000,67.90664292,0.00000000,3.07442902,DC catenary
1.82200000,2.00000000,0.08280546,0:02:27,147.44834579,86.99779721,0.31538607,0.00000000,0.00000000,90.00000000,67.83408884,0.00000000,3.07599276,DC catenary
1.82400000,2.00000000,0.08271612,0:02:27,147.53106191,87.09160500,0.31502590,0.00000000,0.00000000,90.00000000,67.76169615,0.00000000,3.07755370,DC catenary
1.82600000,2.00000000,0.08262717,0:02:27,147.61368909,87.18520502,0.31466653,0.00000000,0.00000000,90.00000000,67.68946415,0.00000000,3.07911183,DC catenary
1.82800000,2.00000000,0.08253861,0:02:27,147.69622770,87.27859817,0.31430795,0.00000000,0.00000000,90.00000000,67.61739213,0.00000000,3.08066718,DC catenary
1.83000000,2.00000000,0.08245043,0:02:27,147.77867813,87.37178535,0.31395015,0.00000000,0.00000000,90.00000000,67.54547941,0.00000000,3.08221975,DC catenary
1.83200000,2.00000000,0.08236264,0:02:27,147.86104077,87.46476744,0.31359315,0.00000000,0.00000000,90.00000000,67.47372528,0.00000000,3.08376955,DC catenary
1.83400000,2.00000000,0.08227522,0:02:27,147.94331600,87.55754534,0.31323692,0.00000000,0.00000000,90.00000000,67.40212907,0.00000000,3.08531660,DC catenary
1.83600000,2.00000000,0.08218818,0:02:28,148.02550418,87.65011992,0.31288148,0.00000000,0.00000000,90.00000000,67.33069009,0.00000000,3.08686090,DC catenary
1.83800000,2.00000000,0.08210152,0:02:28,148.10760570,87.74249205,0.31252681,0.00000000,0.00000000,90.00000000,67.25940766,0.00000000,3.08840246,DC catenary
1.84000000,2.00000000,0.08201523,0:02:28,148.18962093,87.83466261,0.31217292,0.00000000,0.00000000,90.00000000,67.18828112,0.00000000,3.08994130,DC catenary
1.84200000,2.00000000,0.08192930,0:02:28,148.27155023,87.92663244,0.31181979,0.00000000,0.00000000,90.00000000,67.11730979,0.00000000,3.09147743,DC catenary
1.84400000,2.00000000,0.08184374,0:02:28,148.35339397,88.01840242,0.31146743,0.00000000,0.00000000,90.00000000,67.04649302,0.00000000,3.09301085,DC catenary
1.84600000,2.00000000,0.08175855,0:02:28,148.43515252,88.10997338,0.31111583,0.00000000,0.00000000,90.00000000,66.97583014,0.00000000,3.09454157,DC catenary
1.84800000,2.00000000,0.08167371,0:02:28,148.51682623,88.20134617,0.31076499,0.00000000,0.00000000,90.00000000,66.90532050,0.00000000,3.09606961,DC catenary
1.85000000,2.00000000,0.08158924,0:02:28,148.59841547,88.29252162,0.31041491,0.00000000,0.00000000,90.00000000,66.83496345,0.00000000,3.09759498,DC catenary
1.85200000,2.00000000,0.08150512,0:02:28,148.67992058,88.38350058,0.31006558,0.00000000,0.00000000,90.00000000,66.76475835,0.00000000,3.09911768,DC catenary
1.85400000,2.00000000,0.08142135,0:02:28,148.76134194,88.47428385,0.30971700,0.00000000,0.00000000,90.00000000,66.69470456,0.00000000,3.10063772,DC catenary
1.85600000,2.00000000,0.08133794,0:02:28,148.84267987,88.56487227,0.30936916,0.00000000,0.00000000,90.00000000,66.62480143,0.00000000,3.10215512,DC catenary
1.85800000,2.00000000,0.08125487,0:02:28,148.92393475,88.65526665,0.30902207,0.00000000,0.00000000,90.00000000,66.55504835,0.00000000,3.10366989,DC catenary
1.86000000,2.00000000,0.08117216,0:02:29,149.00510690,88.74546780,0.30867572,0.00000000,0.00000000,90.00000000,66.48544468,0.00000000,3.10518202,DC catenary
1.86200000,2.00000000,0.08108978,0:02:29,149.08619669,88.83547651,0.30833011,0.00000000,0.00000000,90.00000000,66.41598980,0.00000000,3.10669155,DC catenary
1.86400000,2.00000000,0.08100775,0:02:29,149.16720443,88.92529360,0.30798523,0.00000000,0.00000000,90.00000000,66.34668309,0.00000000,3.10819846,DC catenary
1.86600000,2.00000000,0.08092606,0:02:29,149.24813049,89.01491985,0.30764109,0.00000000,0.00000000,90.00000000,66.27752393,0.00000000,3.10970278,DC catenary
1.86800000,2.00000000,0.08084470,0:02:29,149.32897520,89.10435605,0.30729767,0.00000000,0.00000000,90.00000000,66.20851172,0.00000000,3.11120451,DC catenary
1.87000000,2.00000000,0.08076368,0:02:29,149.40973888,89.19360298,0.30695497,0.00000000,0.00000000,90.00000000,66.13964584,0.00000000,3.11270366,DC catenary
1.87200000,2.00000000,0.08068300,0:02:29,149.49042188,89.28266142,0.30661300,0.00000000,0.00000000,90.00000000,66.07092571,0.00000000,3.11420024,DC catenary
1.87400000,2.00000000,0.08060264,0:02:29,149.57102452,89.37153215,0.30627175,0.00000000,0.00000000,90.00000000,66.00235070,0.00000000,3.11569426,DC catenary
1.87600000,2.00000000,0.08052262,0:02:29,149.65154713,89.46021592,0.30593122,0.00000000,0.00000000,90.00000000,65.93392025,0.00000000,3.11718572,DC catenary
1.87800000,2.00000000,0.08044291,0:02:29,149.73199005,89.54871351,0.30559140,0.00000000,0.00000000,90.00000000,65.86563374,0.00000000,3.11867465,DC catenary
1.88000000,2.00000000,0.08036354,0:02:29,149.81235359,89.63702566,0.30525228,0.00000000,0.00000000,90.00000000,65.79749060,0.00000000,3.12016104,DC catenary
1.88200000,2.00000000,0.08028448,0:02:29,149.89263807,89.72515313,0.30491388,0.00000000,0.00000000,90.00000000,65.72949024,0.00000000,3.12164491,DC catenary
1.88400000,2.00000000,0.08020575,0:02:29,149.97284382,89.81309667,0.30457618,0.00000000,0.00000000,90.00000000,65.66163209,0.00000000,3.12312627,DC catenary
1.88600000,2.00000000,0.08012733,0:02:30,150.05297116,89.90085702,0.30423919,0.00000000,0.00000000,90.00000000,65.59391556,0.00000000,3.12460511,DC catenary
1.88800000,2.00000000,0.08004923,0:02:30,150.13302039,89.98843492,0.30390289,0.00000000,0.00000000,90.00000000,65.52634009,0.00000000,3.12608146,DC catenary
1.89000000,2.00000000,0.07997145,0:02:30,150.21299184,90.00000000,0.30356729,0.00000000,0.00000000,90.00000000,65.45890511,0.00000000,3.12755533,DC catenary
1.89200000,2.00000000,0.08000000,0:02:30,150.29299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.89400000,2.00000000,0.08000000,0:02:30,150.37299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.89600000,2.00000000,0.08000000,0:02:30,150.45299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.89800000,2.00000000,0.08000000,0:02:30,150.53299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.90000000,2.00000000,0.08000000,0:02:30,150.61299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.90200000,2.00000000,0.08000000,0:02:30,150.69299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.90400000,2.00000000,0.08000000,0:02:30,150.77299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.90600000,2.00000000,0.08000000,0:02:30,150.85299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.90800000,2.00000000,0.08000000,0:02:30,150.93299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.91000000,2.00000000,0.08000000,0:02:31,151.01299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.91200000,2.00000000,0.08000000,0:02:31,151.09299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.91400000,2.00000000,0.08000000,0:02:31,151.17299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.91600000,2.00000000,0.08000000,0:02:31,151.25299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.91800000,2.00000000,0.08000000,0:02:31,151.33299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.92000000,2.00000000,0.08000000,0:02:31,151.41299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.92200000,2.00000000,0.08000000,0:02:31,151.49299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.92400000,2.00000000,0.08000000,0:02:31,151.57299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.92600000,2.00000000,0.08000000,0:02:31,151.65299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.92800000,2.00000000,0.08000000,0:02:31,151.73299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.93000000,2.00000000,0.08000000,0:02:31,151.81299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.93200000,2.00000000,0.08000000,0:02:31,151.89299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.93400000,2.00000000,0.08000000,0:02:31,151.97299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.93600000,2.00000000,0.08000000,0:02:32,152.05299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.93800000,2.00000000,0.08000000,0:02:32,152.13299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.94000000,2.00000000,0.08000000,0:02:32,152.21299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.94200000,2.00000000,0.08000000,0:02:32,152.29299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.94400000,2.00000000,0.08000000,0:02:32,152.37299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.94600000,2.00000000,0.08000000,0:02:32,152.45299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.94800000,2.00000000,0.08000000,0:02:32,152.53299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.95000000,2.00000000,0.08000000,0:02:32,152.61299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.95200000,2.00000000,0.08000000,0:02:32,152.69299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.95400000,2.00000000,0.08000000,0:02:32,152.77299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.95600000,2.00000000,0.08000000,0:02:32,152.85299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.95800000,2.00000000,0.08000000,0:02:32,152.93299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.96000000,2.00000000,0.08000000,0:02:33,153.01299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.96200000,2.00000000,0.08000000,0:02:33,153.09299184,90.00000000,0.00000000,0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.96400000,2.00000000,0.08000000,0:02:33,153.17299184,90.00000000,0.00000000,-0.00000000,0.00000000,90.00000000,3.12775000,0.00000000,3.12775000,DC catenary
1.96600000,2.00000000,0.08000000,0:02:33,153.25299184,90.00000000,0.00000000,-1.20000000,0.00000000,90.00000000,0.84398200,0.00000000,0.84398200,DC catenary
